aqi,aqiInfo,aqiLevel,bWendu,city,date,fengli,fengxiang,tianqi,yWendu
37,优,1,36,宁波,2017-07-06,3-4级,南风,多云~晴,27
33,优,1,35,宁波,2017-07-07,3-4级,南风,多云,26
33,优,1,36,宁波,2017-07-08,4-5级,南风,多云,26
32,优,1,36,宁波,2017-07-09,3-4级,西南风,多云,26
37,优,1,36,宁波,2017-07-10,3-4级,南风,小雨~阴,26
37,优,1,34,宁波,2017-07-11,3-4级,南风,雷阵雨~晴,26
53,良,2,36,宁波,2017-07-12,3-4级,南风,多云,27
52,良,2,36,宁波,2017-07-13,3-4级,西南风,雷阵雨~多云,27
56,良,2,37,宁波,2017-07-14,3-4级,南风,多云,27
31,优,1,37,宁波,2017-07-15,3-4级,南风,晴,27
25,优,1,35,宁波,2017-07-16,3-4级,东南风,多云,27
26,优,1,35,宁波,2017-07-17,3-4级,南风,多云,27
41,优,1,37,宁波,2017-07-18,3-4级,南风,多云,27
49,优,1,38,宁波,2017-07-19,3-4级,南风,多云,27
56,良,2,38,宁波,2017-07-20,3-4级,南风,晴~多云,27
62,良,2,39,宁波,2017-07-21,1-2级,南风,晴,27
64,良,2,39,宁波,2017-07-22,1-2级,南风,晴,28
55,良,2,39,宁波,2017-07-23,1-2级,南风,晴,27
67,良,2,39,宁波,2017-07-24,1-2级,南风,晴,27
87,良,2,39,宁波,2017-07-25,1-2级,南风,晴,27
75,良,2,38,宁波,2017-07-26,1-2级,南风,晴,27
46,优,1,37,宁波,2017-07-27,1-2级,东南风,晴,28
31,优,1,37,宁波,2017-07-28,1-2级,东南风,晴,27
27,优,1,34,宁波,2017-07-29,1-2级,东南风,多云,28
24,优,1,33,宁波,2017-07-30,3-4级,东南风,中雨,27
32,优,1,33,宁波,2017-07-31,3-4级,东南风,阵雨,27
37,优,1,34,宁波,2017-08-01,4-5级,东南风,多云,28
30,优,1,34,宁波,2017-08-02,4-5级,东南风,多云,28
39,优,1,36,宁波,2017-08-03,3-4级,南风,多云,27
51,良,2,35,宁波,2017-08-04,3-4级,南风,多云,28
74,良,2,36,宁波,2017-08-05,1-2级,南风,雷阵雨~多云,27
63,良,2,34,宁波,2017-08-06,1-2级,西北风,雷阵雨~多云,27
70,良,2,37,宁波,2017-08-07,1-2级,西南风,多云,28
50,优,1,38,宁波,2017-08-08,1-2级,南风,多云~雷阵雨,27
39,优,1,34,宁波,2017-08-09,3-4级,西北风,雷阵雨,27
38,优,1,32,宁波,2017-08-10,3-4级,西北风,阵雨~多云,25
65,良,2,35,宁波,2017-08-11,3-4级,东南风,多云,27
39,优,1,35,宁波,2017-08-12,1-2级,东南风,雷阵雨~多云,27
47,优,1,36,宁波,2017-08-13,3-4级,南风,多云,28
55,良,2,37,宁波,2017-08-14,1-2级,西南风,雷阵雨~多云,26
50,优,1,34,宁波,2017-08-15,3-4级,西北风,雷阵雨~多云,26
47,优,1,34,宁波,2017-08-16,1-2级,西北风,雷阵雨~多云,27
45,优,1,35,宁波,2017-08-17,1-2级,西风,雷阵雨~多云,27
34,优,1,35,宁波,2017-08-18,1-2级,南风,雷阵雨~多云,26
45,优,1,35,宁波,2017-08-19,3-4级,南风,雷阵雨~多云,25
44,优,1,35,宁波,2017-08-20,3-4级,南风,雷阵雨,24
35,优,1,33,宁波,2017-08-21,3-4级,南风,雷阵雨~多云,26
19,优,1,32,宁波,2017-08-22,3-4级,东南风,阵雨~多云,26
21,优,1,34,宁波,2017-08-23,3-4级,东南风,多云,27
28,优,1,36,宁波,2017-08-24,3-4级,南风,多云,27
44,优,1,36,宁波,2017-08-25,1-2级,南风,雷阵雨~多云,27
37,优,1,33,宁波,2017-08-26,3-4级,东风,阵雨~多云,26
26,优,1,34,宁波,2017-08-27,3-4级,东南风,多云,26
23,优,1,36,宁波,2017-08-28,3-4级,南风,晴~多云,26
32,优,1,35,宁波,2017-08-29,1-2级,东南风,多云,25
36,优,1,33,宁波,2017-08-30,3-4级,东北风,多云,25
37,优,1,30,宁波,2017-08-31,3-4级,东北风,多云,24
39,优,1,31,宁波,2017-09-01,3-4级,东北风,多云,24
44,优,1,30,宁波,2017-09-02,3-4级,东风,阵雨~多云,24
32,优,1,31,宁波,2017-09-03,3-4级,东南风,多云,25
29,优,1,32,宁波,2017-09-04,3-4级,东南风,多云,25
41,优,1,35,宁波,2017-09-05,3-4级,南风,多云,26
50,优,1,35,宁波,2017-09-06,3-4级,西南风,雷阵雨~阵雨,25
49,优,1,28,宁波,2017-09-07,3-4级,北风,阵雨~阴,24
32,优,1,27,宁波,2017-09-08,1-2级,东北风,阵雨~阴,24
35,优,1,29,宁波,2017-09-09,1-2级,东南风,阴~多云,25
33,优,1,33,宁波,2017-09-10,3-4级,东南风,多云,25
38,优,1,30,宁波,2017-09-11,3-4级,西北风,阵雨,23
32,优,1,27,宁波,2017-09-12,3-4级,东北风,阵雨~阴,22
44,优,1,28,宁波,2017-09-13,3-4级,东北风,多云~阵雨,23
37,优,1,26,宁波,2017-09-14,5-6级,东北风,阵雨~中雨,22
32,优,1,25,宁波,2017-09-15,5-6级,西北风,中雨~阵雨,23
35,优,1,26,宁波,2017-09-16,4-5级,西北风,阴~多云,20
51,良,2,28,宁波,2017-09-17,3-4级,北风,多云,19
82,良,2,30,宁波,2017-09-18,1-2级,东北风,晴~多云,21
66,良,2,31,宁波,2017-09-19,1-2级,东南风,多云~阵雨,23
43,优,1,26,宁波,2017-09-20,3-4级,东南风,中雨,21
27,优,1,24,宁波,2017-09-21,3-4级,东北风,小雨~阴,22
39,优,1,28,宁波,2017-09-22,1-2级,东北风,多云~阵雨,22
38,优,1,26,宁波,2017-09-23,3-4级,东风,中雨~阵雨,22
44,优,1,28,宁波,2017-09-24,3-4级,东南风,阵雨~多云,24
45,优,1,32,宁波,2017-09-25,3-4级,南风,多云,26
66,良,2,33,宁波,2017-09-26,1-2级,西北风,多云,25
42,优,1,30,宁波,2017-09-27,3-4级,西北风,雷阵雨~阵雨,22
33,优,1,24,宁波,2017-09-28,3-4级,北风,多云,20
43,优,1,25,宁波,2017-09-29,3-4级,东风,阴~阵雨,22
36,优,1,26,宁波,2017-09-30,3-4级,东南风,阵雨~多云,22
35,优,1,31,宁波,2017-10-01,3-4级,东南风,多云,25
51,良,2,32,宁波,2017-10-02,3-4级,南风,阵雨,23
33,优,1,25,宁波,2017-10-03,3-4级,北风,阴~多云,21
31,优,1,24,宁波,2017-10-04,3-4级,东北风,多云~阴,20
41,优,1,25,宁波,2017-10-05,3-4级,北风,阴~小雨,19
73,良,2,24,宁波,2017-10-06,3-4级,北风,阴~多云,18
65,良,2,27,宁波,2017-10-07,1-2级,东北风,多云,18
45,优,1,27,宁波,2017-10-08,1-2级,东北风,多云,20
45,优,1,29,宁波,2017-10-09,1-2级,东风,多云,22
34,优,1,30,宁波,2017-10-10,1-2级,东南风,多云,21
26,优,1,27,宁波,2017-10-11,3-4级,东北风,阵雨~小雨,20
25,优,1,22,宁波,2017-10-12,3-4级,东北风,小雨,19
27,优,1,21,宁波,2017-10-13,3-4级,东北风,阴~小雨,19
32,优,1,21,宁波,2017-10-14,3-4级,东北风,阵雨~中雨,19
27,优,1,21,宁波,2017-10-15,4-5级,东北风,暴雨,20
25,优,1,22,宁波,2017-10-16,4-5级,东北风,大雨~中雨,20
34,优,1,21,宁波,2017-10-17,3-4级,东北风,小雨,19
50,优,1,22,宁波,2017-10-18,3-4级,东北风,阴,17
44,优,1,22,宁波,2017-10-19,3-4级,北风,多云~阴,17
38,优,1,22,宁波,2017-10-20,3-4级,东北风,阴~多云,17
41,优,1,22,宁波,2017-10-21,4-5级,北风,多云,16
80,良,2,22,宁波,2017-10-22,5-6级,北风,多云,15
57,良,2,21,宁波,2017-10-23,3-4级,西北风,多云,13
54,良,2,20,宁波,2017-10-24,3-4级,北风,多云,13
59,良,2,21,宁波,2017-10-25,1-2级,北风,多云,14
63,良,2,22,宁波,2017-10-26,1-2级,东北风,多云~晴,12
59,良,2,22,宁波,2017-10-27,3-4级,东北风,多云,15
56,良,2,22,宁波,2017-10-28,4-5级,北风,多云,14
78,良,2,21,宁波,2017-10-29,6-7级,北风,多云~阴,12
35,优,1,16,宁波,2017-10-30,3-4级,北风,多云,11
50,优,1,19,宁波,2017-10-31,1-2级,东北风,多云,10
57,良,2,22,宁波,2017-11-01,1-2级,东风,多云,12
72,良,2,24,宁波,2017-11-02,1-2级,东北风,多云,12
127,轻度污染,3,23,宁波,2017-11-03,4-5级,北风,多云~阴,12
30,优,1,17,宁波,2017-11-04,4-5级,北风,多云,12
50,优,1,19,宁波,2017-11-05,1-2级,东北风,多云,12
112,轻度污染,3,22,宁波,2017-11-06,1-2级,东北风,多云,16
147,轻度污染,3,21,宁波,2017-11-07,1-2级,南风,小雨~阴,15
111,轻度污染,3,20,宁波,2017-11-08,3-4级,东北风,多云,11
52,良,2,22,宁波,2017-11-09,1-2级,东北风,多云,14
68,良,2,20,宁波,2017-11-10,3-4级,西北风,小雨~阴,12
44,优,1,17,宁波,2017-11-11,3-4级,东北风,多云,11
62,良,2,19,宁波,2017-11-12,1-2级,东北风,多云~阴,12
57,良,2,20,宁波,2017-11-13,1-2级,东北风,多云~小雨,14
55,良,2,18,宁波,2017-11-14,3-4级,东北风,小雨,13
53,良,2,17,宁波,2017-11-15,1-2级,东风,小雨~阵雨,14
46,优,1,18,宁波,2017-11-16,1-2级,东南风,阵雨,17
68,良,2,21,宁波,2017-11-17,3-4级,北风,阵雨,10
26,优,1,13,宁波,2017-11-18,5-6级,北风,小雨~多云,7
38,优,1,13,宁波,2017-11-19,3-4级,东北风,多云~小雨,9
35,优,1,12,宁波,2017-11-20,3-4级,北风,小雨,10
65,良,2,12,宁波,2017-11-21,1-2级,北风,小雨,10
70,良,2,13,宁波,2017-11-22,3-4级,西北风,小雨~多云,7
80,良,2,12,宁波,2017-11-23,3-4级,西北风,多云~晴,3
84,良,2,14,宁波,2017-11-24,1-2级,西北风,晴~多云,4
73,良,2,16,宁波,2017-11-25,1-2级,东南风,多云~小雨,10
82,良,2,15,宁波,2017-11-26,3-4级,北风,多云,7
117,轻度污染,3,18,宁波,2017-11-27,1-2级,东风,晴~多云,9
80,良,2,22,宁波,2017-11-28,1-2级,东南风,多云~小雨,13
82,良,2,17,宁波,2017-11-29,3-4级,东北风,中雨,11
30,优,1,12,宁波,2017-11-30,4-5级,北风,小雨~阴,9
56,良,2,11,宁波,2017-12-01,3-4级,北风,阴,8
77,良,2,14,宁波,2017-12-02,1-2级,东北风,阴,7
90,良,2,16,宁波,2017-12-03,1-2级,东北风,阴,9
140,轻度污染,3,13,宁波,2017-12-04,4-5级,北风,多云,3
62,良,2,11,宁波,2017-12-05,3-4级,西北风,多云~晴,0
89,良,2,12,宁波,2017-12-06,1-2级,东南风,晴,4
124,轻度污染,3,13,宁波,2017-12-07,1-2级,北风,多云,3
79,良,2,9,宁波,2017-12-08,4-5级,西北风,晴,1
69,良,2,12,宁波,2017-12-09,1-2级,西北风,晴,2
90,良,2,13,宁波,2017-12-10,4-5级,西北风,晴,2
124,轻度污染,3,11,宁波,2017-12-11,3-4级,东北风,晴,3
93,良,2,12,宁波,2017-12-12,3-4级,东北风,多云,6
54,良,2,12,宁波,2017-12-13,3-4级,东北风,多云~小雨,6
59,良,2,11,宁波,2017-12-14,3-4级,东北风,小雨~阴,8
57,良,2,11,宁波,2017-12-15,1-2级,东北风,小雨,6
76,良,2,8,宁波,2017-12-16,4-5级,西北风,小雨~多云,0
75,良,2,6,宁波,2017-12-17,3-4级,西北风,晴,-2
82,良,2,9,宁波,2017-12-18,1-2级,西北风,晴,-1
83,良,2,10,宁波,2017-12-19,3-4级,西北风,晴,1
81,良,2,11,宁波,2017-12-20,1-2级,西北风,晴,0
97,良,2,11,宁波,2017-12-21,1-2级,东北风,晴,0
102,轻度污染,3,15,宁波,2017-12-22,1-2级,东南风,晴,5
88,良,2,18,宁波,2017-12-23,1-2级,东南风,多云~小雨,7
152,中度污染,4,13,宁波,2017-12-24,4-5级,西北风,多云~晴,2
109,轻度污染,3,10,宁波,2017-12-25,3-4级,北风,晴,0
115,轻度污染,3,13,宁波,2017-12-26,1-2级,东北风,晴,2
98,良,2,13,宁波,2017-12-27,1-2级,东风,多云~阴,7
67,良,2,11,宁波,2017-12-28,3-4级,东南风,小雨,9
65,良,2,12,宁波,2017-12-29,3-4级,东南风,小雨~阴,9
91,良,2,14,宁波,2017-12-30,3-4级,西北风,小雨~阴,3
277,重度污染,5,10,宁波,2017-12-31,3-4级,西北风,晴,1
152,中度污染,4,11,宁波,2018-01-01,1-2级,东北风,晴~多云,5
68,良,2,14,宁波,2018-01-02,1-2级,东南风,小雨,9
42,优,1,12,宁波,2018-01-03,4-5级,东北风,小雨,9
25,优,1,9,宁波,2018-01-04,3-4级,东北风,小雨,6
31,优,1,8,宁波,2018-01-05,3-4级,北风,阴~多云,4
75,良,2,8,宁波,2018-01-06,3-4级,东风,小雨~中雨,2
66,良,2,11,宁波,2018-01-07,1-2级,东南风,中雨~小雨,3
95,良,2,5,宁波,2018-01-08,5-6级,西北风,小雨~多云,-1
41,优,1,6,宁波,2018-01-09,3-4级,西北风,晴,-1
63,良,2,7,宁波,2018-01-10,4-5级,西北风,晴,-3
65,良,2,7,宁波,2018-01-11,1-2级,西北风,晴,-3
64,良,2,5,宁波,2018-01-12,3-4级,北风,晴,-4
89,良,2,8,宁波,2018-01-13,1-2级,东北风,晴~多云,1
61,良,2,14,宁波,2018-01-14,1-2级,东南风,多云,5
69,良,2,16,宁波,2018-01-15,1-2级,东南风,多云~小雨,9
96,良,2,17,宁波,2018-01-16,3-4级,南风,阴,8
157,中度污染,4,15,宁波,2018-01-17,3-4级,北风,多云,4
89,良,2,14,宁波,2018-01-18,1-2级,东北风,多云,6
116,轻度污染,3,12,宁波,2018-01-19,1-2级,东北风,多云~阴,6
94,良,2,11,宁波,2018-01-20,1-2级,东北风,阴~小雨,8
48,优,1,10,宁波,2018-01-21,3-4级,东风,小雨,7
46,优,1,11,宁波,2018-01-22,3-4级,西北风,多云,5
78,良,2,8,宁波,2018-01-23,3-4级,东北风,小雨,3
36,优,1,5,宁波,2018-01-24,3-4级,东北风,小雨,2
21,优,1,4,宁波,2018-01-25,3-4级,东北风,雨夹雪,1
24,优,1,3,宁波,2018-01-26,3-4级,东北风,小雪~雨夹雪,2
49,优,1,4,宁波,2018-01-27,1-2级,东北风,小雨~中雨,3
36,优,1,3,宁波,2018-01-28,3-4级,东北风,雨夹雪~小雪,0
138,轻度污染,3,3,宁波,2018-01-29,3-4级,北风,多云,-2
168,中度污染,4,3,宁波,2018-01-30,1-2级,北风,多云~阴,-1
186,中度污染,4,3,宁波,2018-01-31,3-4级,西北风,小雪~阴,-1
193,中度污染,4,5,宁波,2018-02-01,3-4级,北风,多云,-1
149,轻度污染,3,7,宁波,2018-02-02,3-4级,北风,多云,0
69,良,2,3,宁波,2018-02-03,4-5级,西北风,多云,-2
61,良,2,3,宁波,2018-02-04,3-4级,北风,晴,-3
81,良,2,5,宁波,2018-02-05,3-4级,西北风,晴,-3
97,良,2,5,宁波,2018-02-06,3-4级,北风,晴,-3
71,良,2,8,宁波,2018-02-07,1-2级,北风,晴,-1
146,轻度污染,3,7,宁波,2018-02-08,3-4级,北风,晴~多云,0
95,良,2,12,宁波,2018-02-09,3-4级,东南风,阴~小雨,4
98,良,2,7,宁波,2018-02-10,3-4级,北风,小雨~阴,1
71,良,2,9,宁波,2018-02-11,3-4级,西北风,晴,-1
74,良,2,10,宁波,2018-02-12,3-4级,西北风,晴,-2
54,良,2,13,宁波,2018-02-13,1-2级,南风,晴,4
52,良,2,19,宁波,2018-02-14,3-4级,南风,晴~多云,7
61,良,2,13,宁波,2018-02-15,3-4级,东北风,阴~小雨,6
37,优,1,8,宁波,2018-02-16,3-4级,北风,小雨~阴,4
53,良,2,13,宁波,2018-02-17,3-4级,东北风,多云,7
57,良,2,14,宁波,2018-02-18,3-4级,东南风,小雨,9
31,优,1,12,宁波,2018-02-19,3-4级,北风,小雨,8
63,良,2,10,宁波,2018-02-20,3-4级,东北风,小雨,7
43,优,1,8,宁波,2018-02-21,3-4级,东北风,小雨,5
59,良,2,8,宁波,2018-02-22,1-2级,北风,阴~多云,1
56,良,2,15,宁波,2018-02-23,3-4级,东南风,晴~多云,6
48,优,1,14,宁波,2018-02-24,3-4级,东南风,阵雨,7
41,优,1,10,宁波,2018-02-25,3-4级,北风,阴~多云,5
52,良,2,14,宁波,2018-02-26,1-2级,东北风,晴~多云,4
44,优,1,17,宁波,2018-02-27,4-5级,东南风,多云~阵雨,12
37,优,1,17,宁波,2018-02-28,5-6级,西北风,小雨~多云,6
78,良,2,20,宁波,2018-03-01,3-4级,东北风,多云~小雨,8
40,优,1,11,宁波,2018-03-02,3-4级,东风,小雨,10
42,优,1,23,宁波,2018-03-03,3-4级,南风,小雨~多云,13
36,优,1,27,宁波,2018-03-04,4-5级,南风,多云~中雨,9
32,优,1,19,宁波,2018-03-05,4-5级,西北风,小雨~阴,8
38,优,1,12,宁波,2018-03-06,3-4级,东北风,阴~多云,9
40,优,1,13,宁波,2018-03-07,3-4级,北风,小雨,8
55,良,2,10,宁波,2018-03-08,4-5级,北风,阴,4
82,良,2,11,宁波,2018-03-09,3-4级,北风,晴,1
83,良,2,15,宁波,2018-03-10,1-2级,东南风,晴,3
67,良,2,19,宁波,2018-03-11,3-4级,南风,晴,8
30,优,1,22,宁波,2018-03-12,3-4级,南风,多云,11
34,优,1,24,宁波,2018-03-13,3-4级,东南风,多云,14
34,优,1,23,宁波,2018-03-14,4-5级,东南风,多云,17
51,良,2,22,宁波,2018-03-15,3-4级,南风,阵雨,9
36,优,1,16,宁波,2018-03-16,4-5级,北风,阵雨~阴,9
45,优,1,15,宁波,2018-03-17,3-4级,东北风,多云,9
52,良,2,20,宁波,2018-03-18,3-4级,东南风,阵雨~小雨,12
55,良,2,17,宁波,2018-03-19,3-4级,北风,小雨,8
58,良,2,10,宁波,2018-03-20,4-5级,西北风,小雨,6
39,优,1,8,宁波,2018-03-21,5-6级,西北风,小雨~阴,3
88,良,2,16,宁波,2018-03-22,3-4级,北风,晴~多云,5
74,良,2,20,宁波,2018-03-23,1-2级,东南风,晴,8
65,良,2,22,宁波,2018-03-24,1-2级,东南风,多云,12
73,良,2,20,宁波,2018-03-25,1-2级,东南风,多云~阴,13
58,良,2,18,宁波,2018-03-26,1-2级,东南风,阵雨~多云,12
62,良,2,22,宁波,2018-03-27,1-2级,东南风,多云,11
55,良,2,26,宁波,2018-03-28,1-2级,东南风,晴,14
33,优,1,25,宁波,2018-03-29,3-4级,东南风,多云,14
41,优,1,22,宁波,2018-03-30,3-4级,东风,多云,12
42,优,1,25,宁波,2018-03-31,1-2级,东南风,多云,15
60,良,2,27,宁波,2018-04-01,1-2级,东南风,多云,16
66,良,2,28,宁波,2018-04-02,1-2级,东南风,多云~阵雨,17
60,良,2,26,宁波,2018-04-03,3-4级,东南风,阵雨~多云,19
54,良,2,24,宁波,2018-04-04,4-5级,南风,阵雨,16
42,优,1,23,宁波,2018-04-05,1-2级,西南风,阵雨~中雨,10
72,良,2,15,宁波,2018-04-06,4-5级,北风,阴~多云,8
67,良,2,14,宁波,2018-04-07,4-5级,西北风,晴,4
68,良,2,21,宁波,2018-04-08,3-4级,西南风,晴,10
66,良,2,26,宁波,2018-04-09,3-4级,南风,晴,15
47,优,1,28,宁波,2018-04-10,4-5级,南风,晴,16
95,良,2,27,宁波,2018-04-11,1-2级,西南风,多云~阵雨,17
77,良,2,21,宁波,2018-04-12,3-4级,南风,阵雨,17
34,优,1,22,宁波,2018-04-13,3-4级,东南风,阵雨~中雨,15
37,优,1,20,宁波,2018-04-14,4-5级,西北风,小雨~阴,11
66,良,2,18,宁波,2018-04-15,3-4级,北风,多云,9
90,良,2,19,宁波,2018-04-16,1-2级,东北风,多云,10
83,良,2,20,宁波,2018-04-17,1-2级,东北风,晴,8
61,良,2,25,宁波,2018-04-18,1-2级,东南风,晴,11
49,优,1,27,宁波,2018-04-19,3-4级,东南风,晴,14
50,优,1,28,宁波,2018-04-20,3-4级,东南风,晴~多云,16
51,良,2,28,宁波,2018-04-21,3-4级,东南风,多云,19
46,优,1,30,宁波,2018-04-22,3-4级,南风,多云~阴,19
52,良,2,28,宁波,2018-04-23,3-4级,南风,中雨~小雨,15
34,优,1,18,宁波,2018-04-24,4-5级,西北风,阴~多云,12
73,良,2,21,宁波,2018-04-25,1-2级,北风,晴,10
74,良,2,24,宁波,2018-04-26,1-2级,东南风,多云~阴,16
102,轻度污染,3,27,宁波,2018-04-27,1-2级,北风,多云,15
111,轻度污染,3,28,宁波,2018-04-28,1-2级,东南风,多云,18
74,良,2,27,宁波,2018-04-29,3-4级,东南风,阵雨,20
52,良,2,26,宁波,2018-04-30,1-2级,西南风,阵雨~多云,20
53,良,2,29,宁波,2018-05-01,3-4级,南风,阵雨,20
54,良,2,26,宁波,2018-05-02,3-4级,西北风,阵雨~阴,16
47,优,1,25,宁波,2018-05-03,3-4级,北风,晴,14
67,良,2,27,宁波,2018-05-04,3-4级,南风,晴~多云,18
44,优,1,23,宁波,2018-05-05,3-4级,南风,阵雨,21
51,良,2,31,宁波,2018-05-06,3-4级,南风,多云~雷阵雨,19
58,良,2,27,宁波,2018-05-07,3-4级,西北风,阵雨~阴,17
35,优,1,24,宁波,2018-05-08,3-4级,北风,多云,14
49,优,1,23,宁波,2018-05-09,3-4级,东北风,多云,13
43,优,1,24,宁波,2018-05-10,3-4级,东南风,多云,13
43,优,1,28,宁波,2018-05-11,3-4级,东南风,多云,20
48,优,1,31,宁波,2018-05-12,3-4级,南风,多云~阵雨,22
90,良,2,28,宁波,2018-05-13,1-2级,西北风,阵雨~多云,22
62,良,2,32,宁波,2018-05-14,3-4级,南风,多云,23
53,良,2,34,宁波,2018-05-15,3-4级,南风,多云,24
48,优,1,35,宁波,2018-05-16,4-5级,南风,多云,24
56,良,2,37,宁波,2018-05-17,3-4级,南风,多云,26
97,良,2,34,宁波,2018-05-18,1-2级,东北风,阵雨,23
45,优,1,27,宁波,2018-05-19,3-4级,东风,阵雨,21
27,优,1,24,宁波,2018-05-20,3-4级,东北风,阵雨,21
34,优,1,26,宁波,2018-05-21,3-4级,西北风,阴~多云,21
31,优,1,29,宁波,2018-05-22,3-4级,东南风,阵雨,19
56,良,2,24,宁波,2018-05-23,3-4级,北风,多云,15
81,良,2,25,宁波,2018-05-24,3-4级,东南风,多云,19
85,良,2,34,宁波,2018-05-25,4-5级,南风,多云~阵雨,22
48,优,1,27,宁波,2018-05-26,3-4级,北风,阵雨,21
42,优,1,27,宁波,2018-05-27,1-2级,西北风,小雨~多云,20
77,良,2,30,宁波,2018-05-28,1-2级,东风,多云,22
68,良,2,29,宁波,2018-05-29,1-2级,东南风,阵雨~中雨,20
50,优,1,25,宁波,2018-05-30,3-4级,东北风,雷阵雨~大雨,19
51,良,2,23,宁波,2018-05-31,3-4级,东北风,中雨~多云,18
87,良,2,20,武汉,2017-04-01,微风,无持续风向,多云~晴,7
81,良,2,22,武汉,2017-04-02,微风,无持续风向,晴~多云,13
88,良,2,22,武汉,2017-04-03,微风,无持续风向,阴~小雨,16
86,良,2,20,武汉,2017-04-04,微风,无持续风向,小雨,15
105,轻度污染,3,20,武汉,2017-04-05,1-2级,东北风,小雨~大雨,15
51,良,2,19,武汉,2017-04-06,微风,无持续风向,中雨~多云,16
67,良,2,23,武汉,2017-04-07,1-2级,东南风,多云,17
64,良,2,22,武汉,2017-04-08,3-4级,无持续风向,大雨~中雨,15
25,优,1,19,武汉,2017-04-09,4-5级,无持续风向,小雨,9
24,优,1,12,武汉,2017-04-10,微风,无持续风向,小雨~多云,6
57,良,2,17,武汉,2017-04-11,微风,无持续风向,多云,8
73,良,2,21,武汉,2017-04-12,微风,无持续风向,多云~晴,10
81,良,2,23,武汉,2017-04-13,微风,无持续风向,晴,12
79,良,2,27,武汉,2017-04-14,微风,无持续风向,多云~晴,15
92,良,2,28,武汉,2017-04-15,微风,无持续风向,阵雨~中雨,19
86,良,2,26,武汉,2017-04-16,微风,无持续风向,中雨,15
50,优,1,26,武汉,2017-04-17,1-2级,西风,多云~晴,16
85,良,2,28,武汉,2017-04-18,1-2级,西风,多云,17
108,轻度污染,3,25,武汉,2017-04-19,1-2级,南风,小雨~多云,16
68,良,2,25,武汉,2017-04-20,3-4级,无持续风向,多云~小雨,14
78,良,2,23,武汉,2017-04-21,微风,无持续风向,多云,11
86,良,2,23,武汉,2017-04-22,微风,无持续风向,晴,12
87,良,2,26,武汉,2017-04-23,微风,无持续风向,晴~多云,13
91,良,2,27,武汉,2017-04-24,微风,无持续风向,多云~小雨,17
85,良,2,22,武汉,2017-04-25,3-4级,无持续风向,大雨~中雨,15
80,良,2,17,武汉,2017-04-26,3-4级,无持续风向,小雨~阴,13
65,良,2,23,武汉,2017-04-27,微风,无持续风向,多云~阴,10
76,良,2,26,武汉,2017-04-28,微风,无持续风向,晴,13
73,良,2,28,武汉,2017-04-29,1-2级,西南风,晴~多云,15
91,良,2,28,武汉,2017-04-30,1-2级,南风,多云,18
88,良,2,25,武汉,2017-05-01,1-2级,东风,阵雨~多云,18
73,良,2,26,武汉,2017-05-02,微风,无持续风向,多云,18
48,优,1,22,武汉,2017-05-03,5-6级,无持续风向,大雨~中雨,17
34,优,1,25,武汉,2017-05-04,4-5级,无持续风向,多云~晴,14
78,良,2,27,武汉,2017-05-05,微风,无持续风向,多云,15
415,严重污染,6,23,武汉,2017-05-06,微风,无持续风向,小雨~多云,15
202,重度污染,5,21,武汉,2017-05-07,微风,无持续风向,小雨,16
56,良,2,24,武汉,2017-05-08,微风,无持续风向,多云~晴,15
61,良,2,28,武汉,2017-05-09,微风,无持续风向,晴,17
83,良,2,27,武汉,2017-05-10,微风,无持续风向,多云~小雨,18
95,良,2,25,武汉,2017-05-11,微风,无持续风向,中雨~阵雨,16
